Entity,Code,Day,lockdown,model_step
Somalia,SOM,27/03/2020,1,26
Somalia,SOM,28/03/2020,1,27
Somalia,SOM,29/03/2020,1,28
Somalia,SOM,30/03/2020,1,29
Somalia,SOM,31/03/2020,1,30
South Africa,ZAF,01/03/2020,0,0
South Africa,ZAF,02/03/2020,0,1
South Africa,ZAF,03/03/2020,0,2
South Africa,ZAF,04/03/2020,0,3
South Africa,ZAF,05/03/2020,0,4
South Africa,ZAF,06/03/2020,0,5
South Africa,ZAF,07/03/2020,0,6
South Africa,ZAF,08/03/2020,0,7
South Africa,ZAF,09/03/2020,0,8
South Africa,ZAF,10/03/2020,0,9
South Africa,ZAF,11/03/2020,0,10
South Africa,ZAF,12/03/2020,0,11
South Africa,ZAF,13/03/2020,0,12
South Africa,ZAF,14/03/2020,0,13
South Africa,ZAF,15/03/2020,0,14
South Africa,ZAF,16/03/2020,0,15
South Africa,ZAF,17/03/2020,0,16
South Africa,ZAF,18/03/2020,1,17
South Africa,ZAF,19/03/2020,1,18
South Africa,ZAF,20/03/2020,1,19
South Africa,ZAF,21/03/2020,1,20
South Africa,ZAF,22/03/2020,1,21
South Africa,ZAF,23/03/2020,1,22
South Africa,ZAF,24/03/2020,1,23
South Africa,ZAF,25/03/2020,1,24
South Africa,ZAF,26/03/2020,1,25
South Africa,ZAF,27/03/2020,1,26
South Africa,ZAF,28/03/2020,1,27
South Africa,ZAF,29/03/2020,1,28
South Africa,ZAF,30/03/2020,1,29
South Africa,ZAF,31/03/2020,1,30
South Korea,KOR,01/03/2020,1,0
South Korea,KOR,02/03/2020,1,1
South Korea,KOR,03/03/2020,1,2
South Korea,KOR,04/03/2020,1,3
South Korea,KOR,05/03/2020,1,4
South Korea,KOR,06/03/2020,1,5
South Korea,KOR,07/03/2020,1,6
South Korea,KOR,08/03/2020,1,7
South Korea,KOR,09/03/2020,1,8
South Korea,KOR,10/03/2020,1,9
South Korea,KOR,11/03/2020,1,10
South Korea,KOR,12/03/2020,1,11
South Korea,KOR,13/03/2020,1,12
South Korea,KOR,14/03/2020,1,13
South Korea,KOR,15/03/2020,1,14
South Korea,KOR,16/03/2020,1,15
South Korea,KOR,17/03/2020,1,16
South Korea,KOR,18/03/2020,1,17
South Korea,KOR,19/03/2020,1,18
South Korea,KOR,20/03/2020,1,19
South Korea,KOR,21/03/2020,1,20
South Korea,KOR,22/03/2020,1,21
South Korea,KOR,23/03/2020,1,22
South Korea,KOR,24/03/2020,1,23
South Korea,KOR,25/03/2020,1,24
South Korea,KOR,26/03/2020,1,25
South Korea,KOR,27/03/2020,1,26
South Korea,KOR,28/03/2020,1,27
South Korea,KOR,29/03/2020,1,28
South Korea,KOR,30/03/2020,1,29
South Korea,KOR,31/03/2020,1,30
South Sudan,SSD,01/03/2020,0,0
South Sudan,SSD,02/03/2020,0,1
South Sudan,SSD,03/03/2020,0,2
South Sudan,SSD,04/03/2020,0,3
South Sudan,SSD,05/03/2020,0,4
South Sudan,SSD,06/03/2020,0,5
South Sudan,SSD,07/03/2020,0,6
South Sudan,SSD,08/03/2020,0,7
South Sudan,SSD,09/03/2020,0,8
South Sudan,SSD,10/03/2020,0,9
South Sudan,SSD,11/03/2020,0,10
South Sudan,SSD,12/03/2020,0,11
South Sudan,SSD,13/03/2020,0,12
South Sudan,SSD,14/03/2020,0,13
South Sudan,SSD,15/03/2020,0,14
South Sudan,SSD,16/03/2020,0,15
South Sudan,SSD,17/03/2020,0,16
South Sudan,SSD,18/03/2020,0,17
South Sudan,SSD,19/03/2020,0,18
South Sudan,SSD,20/03/2020,1,19
South Sudan,SSD,21/03/2020,1,20
South Sudan,SSD,22/03/2020,1,21
South Sudan,SSD,23/03/2020,1,22
South Sudan,SSD,24/03/2020,1,23
South Sudan,SSD,25/03/2020,1,24
South Sudan,SSD,26/03/2020,1,25
South Sudan,SSD,27/03/2020,1,26
South Sudan,SSD,28/03/2020,1,27
South Sudan,SSD,29/03/2020,1,28
South Sudan,SSD,30/03/2020,1,29
South Sudan,SSD,31/03/2020,1,30
Spain,ESP,01/03/2020,0,0
Spain,ESP,02/03/2020,0,1
Spain,ESP,03/03/2020,0,2
Spain,ESP,04/03/2020,0,3
Spain,ESP,05/03/2020,0,4
Spain,ESP,06/03/2020,0,5
Spain,ESP,07/03/2020,0,6
Spain,ESP,08/03/2020,0,7
Spain,ESP,09/03/2020,1,8
Spain,ESP,10/03/2020,1,9
Spain,ESP,11/03/2020,1,10
Spain,ESP,12/03/2020,1,11
Spain,ESP,13/03/2020,1,12
Spain,ESP,14/03/2020,1,13
Spain,ESP,15/03/2020,1,14
Spain,ESP,16/03/2020,1,15
Spain,ESP,17/03/2020,1,16
Spain,ESP,18/03/2020,1,17
Spain,ESP,19/03/2020,1,18
Spain,ESP,20/03/2020,1,19
Spain,ESP,21/03/2020,1,20
Spain,ESP,22/03/2020,1,21
Spain,ESP,23/03/2020,1,22
Spain,ESP,24/03/2020,1,23
Spain,ESP,25/03/2020,1,24
Spain,ESP,26/03/2020,1,25
Spain,ESP,27/03/2020,1,26
Spain,ESP,28/03/2020,1,27
Spain,ESP,29/03/2020,1,28
Spain,ESP,30/03/2020,1,29
Spain,ESP,31/03/2020,1,30
Sri Lanka,LKA,01/03/2020,0,0
Sri Lanka,LKA,02/03/2020,0,1
Sri Lanka,LKA,03/03/2020,0,2
Sri Lanka,LKA,04/03/2020,0,3
Sri Lanka,LKA,05/03/2020,0,4
Sri Lanka,LKA,06/03/2020,0,5
Sri Lanka,LKA,07/03/2020,0,6
Sri Lanka,LKA,08/03/2020,0,7
Sri Lanka,LKA,09/03/2020,0,8
Sri Lanka,LKA,10/03/2020,0,9
Sri Lanka,LKA,11/03/2020,0,10
Sri Lanka,LKA,12/03/2020,0,11
Sri Lanka,LKA,13/03/2020,0,12
Sri Lanka,LKA,14/03/2020,0,13
Sri Lanka,LKA,15/03/2020,0,14
Sri Lanka,LKA,16/03/2020,0,15
Sri Lanka,LKA,17/03/2020,0,16
Sri Lanka,LKA,18/03/2020,1,17
Sri Lanka,LKA,19/03/2020,1,18
Sri Lanka,LKA,20/03/2020,1,19
Sri Lanka,LKA,21/03/2020,1,20
Sri Lanka,LKA,22/03/2020,1,21
Sri Lanka,LKA,23/03/2020,1,22
Sri Lanka,LKA,24/03/2020,1,23
Sri Lanka,LKA,25/03/2020,1,24
Sri Lanka,LKA,26/03/2020,1,25
Sri Lanka,LKA,27/03/2020,1,26
Sri Lanka,LKA,28/03/2020,1,27
Sri Lanka,LKA,29/03/2020,1,28
Sri Lanka,LKA,30/03/2020,1,29
Sri Lanka,LKA,31/03/2020,1,30
Sudan,SDN,01/03/2020,0,0
Sudan,SDN,02/03/2020,0,1
Sudan,SDN,03/03/2020,0,2
Sudan,SDN,04/03/2020,0,3
Sudan,SDN,05/03/2020,0,4
Sudan,SDN,06/03/2020,0,5
Sudan,SDN,07/03/2020,0,6
Sudan,SDN,08/03/2020,0,7
Sudan,SDN,09/03/2020,0,8
Sudan,SDN,10/03/2020,0,9
Sudan,SDN,11/03/2020,0,10
Sudan,SDN,12/03/2020,0,11
Sudan,SDN,13/03/2020,0,12
Sudan,SDN,14/03/2020,1,13
Sudan,SDN,15/03/2020,1,14
Sudan,SDN,16/03/2020,1,15
Sudan,SDN,17/03/2020,1,16
Sudan,SDN,18/03/2020,1,17
Sudan,SDN,19/03/2020,1,18
Sudan,SDN,20/03/2020,1,19
Sudan,SDN,21/03/2020,1,20
Sudan,SDN,22/03/2020,1,21
Sudan,SDN,23/03/2020,1,22
Sudan,SDN,24/03/2020,1,23
Sudan,SDN,25/03/2020,1,24
Sudan,SDN,26/03/2020,1,25
Sudan,SDN,27/03/2020,1,26
Sudan,SDN,28/03/2020,1,27
Sudan,SDN,29/03/2020,1,28
Sudan,SDN,30/03/2020,1,29
Sudan,SDN,31/03/2020,1,30
Suriname,SUR,01/03/2020,0,0
Suriname,SUR,02/03/2020,0,1
Suriname,SUR,03/03/2020,0,2
Suriname,SUR,04/03/2020,0,3
Suriname,SUR,05/03/2020,0,4
Suriname,SUR,06/03/2020,0,5
Suriname,SUR,07/03/2020,0,6
Suriname,SUR,08/03/2020,0,7
Suriname,SUR,09/03/2020,0,8
Suriname,SUR,10/03/2020,0,9
Suriname,SUR,11/03/2020,0,10
Suriname,SUR,12/03/2020,0,11
Suriname,SUR,13/03/2020,0,12
Suriname,SUR,14/03/2020,0,13
Suriname,SUR,15/03/2020,0,14
Suriname,SUR,16/03/2020,1,15
Suriname,SUR,17/03/2020,1,16
Suriname,SUR,18/03/2020,1,17
Suriname,SUR,19/03/2020,1,18
Suriname,SUR,20/03/2020,1,19
Suriname,SUR,21/03/2020,1,20
Suriname,SUR,22/03/2020,1,21
Suriname,SUR,23/03/2020,1,22
Suriname,SUR,24/03/2020,1,23
Suriname,SUR,25/03/2020,1,24
Suriname,SUR,26/03/2020,1,25
Suriname,SUR,27/03/2020,1,26
Suriname,SUR,28/03/2020,1,27
Suriname,SUR,29/03/2020,1,28
Suriname,SUR,30/03/2020,1,29
Suriname,SUR,31/03/2020,1,30
Sweden,SWE,01/03/2020,0,0
Sweden,SWE,02/03/2020,0,1
Sweden,SWE,03/03/2020,0,2
Sweden,SWE,04/03/2020,0,3
Sweden,SWE,05/03/2020,0,4
Sweden,SWE,06/03/2020,0,5
Sweden,SWE,07/03/2020,0,6
Sweden,SWE,08/03/2020,0,7
Sweden,SWE,09/03/2020,0,8
Sweden,SWE,10/03/2020,0,9
Sweden,SWE,11/03/2020,0,10
Sweden,SWE,12/03/2020,0,11
Sweden,SWE,13/03/2020,0,12
Sweden,SWE,14/03/2020,0,13
Sweden,SWE,15/03/2020,0,14
Sweden,SWE,16/03/2020,0,15
Sweden,SWE,17/03/2020,0,16
Sweden,SWE,18/03/2020,0,17
Sweden,SWE,19/03/2020,0,18
Sweden,SWE,20/03/2020,0,19
Sweden,SWE,21/03/2020,0,20
Sweden,SWE,22/03/2020,0,21
Sweden,SWE,23/03/2020,0,22
Sweden,SWE,24/03/2020,0,23
Sweden,SWE,25/03/2020,0,24
Sweden,SWE,26/03/2020,0,25
Sweden,SWE,27/03/2020,0,26
Sweden,SWE,28/03/2020,0,27
Sweden,SWE,29/03/2020,0,28
Sweden,SWE,30/03/2020,0,29
Sweden,SWE,31/03/2020,0,30
Switzerland,CHE,01/03/2020,0,0
Switzerland,CHE,02/03/2020,0,1
Switzerland,CHE,03/03/2020,0,2
Switzerland,CHE,04/03/2020,0,3
Switzerland,CHE,05/03/2020,0,4
Switzerland,CHE,06/03/2020,0,5
Switzerland,CHE,07/03/2020,0,6
Switzerland,CHE,08/03/2020,0,7
Switzerland,CHE,09/03/2020,0,8
Switzerland,CHE,10/03/2020,0,9
Switzerland,CHE,11/03/2020,0,10
Switzerland,CHE,12/03/2020,0,11
Switzerland,CHE,13/03/2020,0,12
Switzerland,CHE,14/03/2020,0,13
Switzerland,CHE,15/03/2020,0,14
Switzerland,CHE,16/03/2020,1,15
Switzerland,CHE,17/03/2020,1,16
Switzerland,CHE,18/03/2020,1,17
Switzerland,CHE,19/03/2020,1,18
Switzerland,CHE,20/03/2020,1,19
Switzerland,CHE,21/03/2020,1,20
Switzerland,CHE,22/03/2020,1,21
Switzerland,CHE,23/03/2020,1,22
Switzerland,CHE,24/03/2020,1,23
Switzerland,CHE,25/03/2020,1,24
Switzerland,CHE,26/03/2020,1,25
Switzerland,CHE,27/03/2020,1,26
Switzerland,CHE,28/03/2020,1,27
Switzerland,CHE,29/03/2020,1,28
Switzerland,CHE,30/03/2020,1,29
Switzerland,CHE,31/03/2020,1,30
Syria,SYR,01/03/2020,0,0
Syria,SYR,02/03/2020,0,1
Syria,SYR,03/03/2020,0,2
Syria,SYR,04/03/2020,0,3
Syria,SYR,05/03/2020,0,4
Syria,SYR,06/03/2020,0,5
Syria,SYR,07/03/2020,0,6
Syria,SYR,08/03/2020,0,7
Syria,SYR,09/03/2020,0,8
Syria,SYR,10/03/2020,0,9
Syria,SYR,11/03/2020,0,10
Syria,SYR,12/03/2020,0,11
Syria,SYR,13/03/2020,0,12
Syria,SYR,14/03/2020,1,13
Syria,SYR,15/03/2020,1,14
Syria,SYR,16/03/2020,1,15
Syria,SYR,17/03/2020,1,16
Syria,SYR,18/03/2020,1,17
Syria,SYR,19/03/2020,1,18
Syria,SYR,20/03/2020,1,19
Syria,SYR,21/03/2020,1,20
Syria,SYR,22/03/2020,1,21
Syria,SYR,23/03/2020,1,22
Syria,SYR,24/03/2020,1,23
Syria,SYR,25/03/2020,1,24
Syria,SYR,26/03/2020,1,25
Syria,SYR,27/03/2020,1,26
Syria,SYR,28/03/2020,1,27
Syria,SYR,29/03/2020,1,28
Syria,SYR,30/03/2020,1,29
Syria,SYR,31/03/2020,1,30
Taiwan,TWN,01/03/2020,0,0
Taiwan,TWN,02/03/2020,0,1
Taiwan,TWN,03/03/2020,0,2
Taiwan,TWN,04/03/2020,0,3
Taiwan,TWN,05/03/2020,0,4
Taiwan,TWN,06/03/2020,0,5
Taiwan,TWN,07/03/2020,0,6
Taiwan,TWN,08/03/2020,0,7
Taiwan,TWN,09/03/2020,0,8
Taiwan,TWN,10/03/2020,0,9
Taiwan,TWN,11/03/2020,0,10
Taiwan,TWN,12/03/2020,0,11
Taiwan,TWN,13/03/2020,0,12
Taiwan,TWN,14/03/2020,0,13
Taiwan,TWN,15/03/2020,0,14
Taiwan,TWN,16/03/2020,0,15
Taiwan,TWN,17/03/2020,0,16
Taiwan,TWN,18/03/2020,0,17
Taiwan,TWN,19/03/2020,0,18
Taiwan,TWN,20/03/2020,0,19
Taiwan,TWN,21/03/2020,0,20
Taiwan,TWN,22/03/2020,0,21
Taiwan,TWN,23/03/2020,0,22
Taiwan,TWN,24/03/2020,0,23
Taiwan,TWN,25/03/2020,0,24
Taiwan,TWN,26/03/2020,0,25
Taiwan,TWN,27/03/2020,0,26
Taiwan,TWN,28/03/2020,0,27
Taiwan,TWN,29/03/2020,0,28
Taiwan,TWN,30/03/2020,0,29
Taiwan,TWN,31/03/2020,0,30
Tajikistan,TJK,01/03/2020,0,0
Tajikistan,TJK,02/03/2020,0,1
Tajikistan,TJK,03/03/2020,0,2
Tajikistan,TJK,04/03/2020,0,3
Tajikistan,TJK,05/03/2020,0,4
Tajikistan,TJK,06/03/2020,0,5
Tajikistan,TJK,07/03/2020,0,6
Tajikistan,TJK,08/03/2020,0,7
Tajikistan,TJK,09/03/2020,0,8
Tajikistan,TJK,10/03/2020,0,9
Tajikistan,TJK,11/03/2020,0,10
Tajikistan,TJK,12/03/2020,0,11
Tajikistan,TJK,13/03/2020,0,12
Tajikistan,TJK,14/03/2020,0,13
Tajikistan,TJK,15/03/2020,0,14
Tajikistan,TJK,16/03/2020,0,15
Tajikistan,TJK,17/03/2020,0,16
Tajikistan,TJK,18/03/2020,0,17
Tajikistan,TJK,19/03/2020,0,18
Tajikistan,TJK,20/03/2020,0,19
Tajikistan,TJK,21/03/2020,0,20
Tajikistan,TJK,22/03/2020,0,21
Tajikistan,TJK,23/03/2020,0,22
Tajikistan,TJK,24/03/2020,0,23
Tajikistan,TJK,25/03/2020,0,24
Tajikistan,TJK,26/03/2020,0,25
Tajikistan,TJK,27/03/2020,0,26
Tajikistan,TJK,28/03/2020,0,27
Tajikistan,TJK,29/03/2020,0,28
Tajikistan,TJK,30/03/2020,0,29
Tajikistan,TJK,31/03/2020,0,30
Tanzania,TZA,01/03/2020,0,0
Tanzania,TZA,02/03/2020,0,1
Tanzania,TZA,03/03/2020,0,2
Tanzania,TZA,04/03/2020,0,3
Tanzania,TZA,05/03/2020,0,4
Tanzania,TZA,06/03/2020,0,5
Tanzania,TZA,07/03/2020,0,6
Tanzania,TZA,08/03/2020,0,7
Tanzania,TZA,09/03/2020,0,8
Tanzania,TZA,10/03/2020,0,9
Tanzania,TZA,11/03/2020,0,10
Tanzania,TZA,12/03/2020,0,11
Tanzania,TZA,13/03/2020,0,12
Tanzania,TZA,14/03/2020,0,13
Tanzania,TZA,15/03/2020,0,14
Tanzania,TZA,16/03/2020,0,15
Tanzania,TZA,17/03/2020,0,16
Tanzania,TZA,18/03/2020,1,17
Tanzania,TZA,19/03/2020,1,18
Tanzania,TZA,20/03/2020,1,19
Tanzania,TZA,21/03/2020,1,20
Tanzania,TZA,22/03/2020,1,21
Tanzania,TZA,23/03/2020,1,22
Tanzania,TZA,24/03/2020,1,23
Tanzania,TZA,25/03/2020,1,24
Tanzania,TZA,26/03/2020,1,25
Tanzania,TZA,27/03/2020,1,26
Tanzania,TZA,28/03/2020,1,27
Tanzania,TZA,29/03/2020,1,28
Tanzania,TZA,30/03/2020,1,29
Tanzania,TZA,31/03/2020,1,30
Thailand,THA,01/03/2020,0,0
Thailand,THA,02/03/2020,0,1
Thailand,THA,03/03/2020,0,2
Thailand,THA,04/03/2020,0,3
Thailand,THA,05/03/2020,0,4
Thailand,THA,06/03/2020,0,5
Thailand,THA,07/03/2020,0,6
Thailand,THA,08/03/2020,0,7
Thailand,THA,09/03/2020,0,8
Thailand,THA,10/03/2020,0,9
Thailand,THA,11/03/2020,0,10
Thailand,THA,12/03/2020,0,11
Thailand,THA,13/03/2020,0,12
Thailand,THA,14/03/2020,0,13
Thailand,THA,15/03/2020,0,14
Thailand,THA,16/03/2020,0,15
Thailand,THA,17/03/2020,0,16
Thailand,THA,18/03/2020,1,17
Thailand,THA,19/03/2020,1,18
Thailand,THA,20/03/2020,1,19
Thailand,THA,21/03/2020,1,20
Thailand,THA,22/03/2020,1,21
Thailand,THA,23/03/2020,1,22
Thailand,THA,24/03/2020,1,23
Thailand,THA,25/03/2020,1,24
Thailand,THA,26/03/2020,1,25
Thailand,THA,27/03/2020,1,26
Thailand,THA,28/03/2020,1,27
Thailand,THA,29/03/2020,1,28
Thailand,THA,30/03/2020,1,29
Thailand,THA,31/03/2020,1,30
Timor,TLS,01/03/2020,0,0
Timor,TLS,02/03/2020,0,1
Timor,TLS,03/03/2020,0,2
Timor,TLS,04/03/2020,0,3
Timor,TLS,05/03/2020,0,4
Timor,TLS,06/03/2020,0,5
Timor,TLS,07/03/2020,0,6
Timor,TLS,08/03/2020,0,7
Timor,TLS,09/03/2020,0,8
Timor,TLS,10/03/2020,0,9
Timor,TLS,11/03/2020,0,10
Timor,TLS,12/03/2020,0,11
Timor,TLS,13/03/2020,0,12
Timor,TLS,14/03/2020,0,13
Timor,TLS,15/03/2020,0,14
Timor,TLS,16/03/2020,0,15
Timor,TLS,17/03/2020,0,16
Timor,TLS,18/03/2020,0,17
Timor,TLS,19/03/2020,0,18
Timor,TLS,20/03/2020,0,19
Timor,TLS,21/03/2020,0,20
Timor,TLS,22/03/2020,0,21
Timor,TLS,23/03/2020,1,22
Timor,TLS,24/03/2020,1,23
Timor,TLS,25/03/2020,1,24
Timor,TLS,26/03/2020,1,25
Timor,TLS,27/03/2020,1,26
Timor,TLS,28/03/2020,1,27
Timor,TLS,29/03/2020,1,28
Timor,TLS,30/03/2020,1,29
Timor,TLS,31/03/2020,1,30
Togo,TGO,01/03/2020,0,0
Togo,TGO,02/03/2020,0,1
Togo,TGO,03/03/2020,0,2
Togo,TGO,04/03/2020,0,3
Togo,TGO,05/03/2020,0,4
Togo,TGO,06/03/2020,0,5
Togo,TGO,07/03/2020,0,6
Togo,TGO,08/03/2020,0,7
Togo,TGO,09/03/2020,0,8
Togo,TGO,10/03/2020,0,9
Togo,TGO,11/03/2020,0,10
Togo,TGO,12/03/2020,0,11
Togo,TGO,13/03/2020,0,12
Togo,TGO,14/03/2020,0,13
Togo,TGO,15/03/2020,0,14
Togo,TGO,16/03/2020,0,15
Togo,TGO,17/03/2020,0,16
Togo,TGO,18/03/2020,0,17
Togo,TGO,19/03/2020,0,18
Togo,TGO,20/03/2020,1,19
Togo,TGO,21/03/2020,1,20
Togo,TGO,22/03/2020,1,21
Togo,TGO,23/03/2020,1,22
Togo,TGO,24/03/2020,1,23
Togo,TGO,25/03/2020,1,24
Togo,TGO,26/03/2020,1,25
Togo,TGO,27/03/2020,1,26
Togo,TGO,28/03/2020,1,27
Togo,TGO,29/03/2020,1,28
Togo,TGO,30/03/2020,1,29
Togo,TGO,31/03/2020,1,30
Trinidad and Tobago,TTO,01/03/2020,0,0
Trinidad and Tobago,TTO,02/03/2020,0,1
Trinidad and Tobago,TTO,03/03/2020,0,2
Trinidad and Tobago,TTO,04/03/2020,0,3
Trinidad and Tobago,TTO,05/03/2020,0,4
Trinidad and Tobago,TTO,06/03/2020,0,5
Trinidad and Tobago,TTO,07/03/2020,0,6
Trinidad and Tobago,TTO,08/03/2020,0,7
Trinidad and Tobago,TTO,09/03/2020,0,8
Trinidad and Tobago,TTO,10/03/2020,0,9
Trinidad and Tobago,TTO,11/03/2020,0,10
Trinidad and Tobago,TTO,12/03/2020,0,11
Trinidad and Tobago,TTO,13/03/2020,0,12
Trinidad and Tobago,TTO,14/03/2020,1,13
Trinidad and Tobago,TTO,15/03/2020,1,14
Trinidad and Tobago,TTO,16/03/2020,1,15
Trinidad and Tobago,TTO,17/03/2020,1,16
Trinidad and Tobago,TTO,18/03/2020,1,17
Trinidad and Tobago,TTO,19/03/2020,1,18
Trinidad and Tobago,TTO,20/03/2020,1,19
Trinidad and Tobago,TTO,21/03/2020,1,20
Trinidad and Tobago,TTO,22/03/2020,1,21
Trinidad and Tobago,TTO,23/03/2020,1,22
Trinidad and Tobago,TTO,24/03/2020,1,23
Trinidad and Tobago,TTO,25/03/2020,1,24
Trinidad and Tobago,TTO,26/03/2020,1,25
Trinidad and Tobago,TTO,27/03/2020,1,26
Trinidad and Tobago,TTO,28/03/2020,1,27
Trinidad and Tobago,TTO,29/03/2020,1,28
Trinidad and Tobago,TTO,30/03/2020,1,29
Trinidad and Tobago,TTO,31/03/2020,1,30
Tunisia,TUN,01/03/2020,0,0
Tunisia,TUN,02/03/2020,0,1
Tunisia,TUN,03/03/2020,0,2
Tunisia,TUN,04/03/2020,0,3
Tunisia,TUN,05/03/2020,0,4
Tunisia,TUN,06/03/2020,0,5
Tunisia,TUN,07/03/2020,0,6
Tunisia,TUN,08/03/2020,0,7
Tunisia,TUN,09/03/2020,0,8
Tunisia,TUN,10/03/2020,0,9
Tunisia,TUN,11/03/2020,0,10
Tunisia,TUN,12/03/2020,1,11
Tunisia,TUN,13/03/2020,1,12
Tunisia,TUN,14/03/2020,1,13
Tunisia,TUN,15/03/2020,1,14
Tunisia,TUN,16/03/2020,1,15
Tunisia,TUN,17/03/2020,1,16
Tunisia,TUN,18/03/2020,1,17
Tunisia,TUN,19/03/2020,1,18
Tunisia,TUN,20/03/2020,1,19
Tunisia,TUN,21/03/2020,1,20
Tunisia,TUN,22/03/2020,1,21
Tunisia,TUN,23/03/2020,1,22
Tunisia,TUN,24/03/2020,1,23
Tunisia,TUN,25/03/2020,1,24
Tunisia,TUN,26/03/2020,1,25
Tunisia,TUN,27/03/2020,1,26
Tunisia,TUN,28/03/2020,1,27
Tunisia,TUN,29/03/2020,1,28
Tunisia,TUN,30/03/2020,1,29
Tunisia,TUN,31/03/2020,1,30
Turkey,TUR,01/03/2020,0,0
Turkey,TUR,02/03/2020,0,1
Turkey,TUR,03/03/2020,0,2
Turkey,TUR,04/03/2020,0,3
Turkey,TUR,05/03/2020,0,4
Turkey,TUR,06/03/2020,0,5
Turkey,TUR,07/03/2020,0,6
Turkey,TUR,08/03/2020,0,7
Turkey,TUR,09/03/2020,0,8
Turkey,TUR,10/03/2020,0,9
Turkey,TUR,11/03/2020,0,10
Turkey,TUR,12/03/2020,0,11
Turkey,TUR,13/03/2020,0,12
Turkey,TUR,14/03/2020,0,13
Turkey,TUR,15/03/2020,0,14
Turkey,TUR,16/03/2020,1,15
Turkey,TUR,17/03/2020,1,16
Turkey,TUR,18/03/2020,1,17
Turkey,TUR,19/03/2020,1,18
Turkey,TUR,20/03/2020,1,19
Turkey,TUR,21/03/2020,1,20
Turkey,TUR,22/03/2020,1,21
Turkey,TUR,23/03/2020,1,22
Turkey,TUR,24/03/2020,1,23
Turkey,TUR,25/03/2020,1,24
Turkey,TUR,26/03/2020,1,25
Turkey,TUR,27/03/2020,1,26
Turkey,TUR,28/03/2020,1,27
Turkey,TUR,29/03/2020,1,28
Turkey,TUR,30/03/2020,1,29
Turkey,TUR,31/03/2020,1,30
Turkmenistan,TKM,01/03/2020,0,0
Turkmenistan,TKM,02/03/2020,0,1
Turkmenistan,TKM,03/03/2020,0,2
Turkmenistan,TKM,04/03/2020,0,3
Turkmenistan,TKM,05/03/2020,0,4
Turkmenistan,TKM,06/03/2020,0,5
Turkmenistan,TKM,07/03/2020,0,6
Turkmenistan,TKM,08/03/2020,0,7
Turkmenistan,TKM,09/03/2020,0,8
Turkmenistan,TKM,10/03/2020,0,9
Turkmenistan,TKM,11/03/2020,0,10
Turkmenistan,TKM,12/03/2020,0,11
Turkmenistan,TKM,13/03/2020,0,12
Turkmenistan,TKM,14/03/2020,0,13
Turkmenistan,TKM,15/03/2020,0,14
Turkmenistan,TKM,16/03/2020,0,15
Turkmenistan,TKM,17/03/2020,0,16
Turkmenistan,TKM,18/03/2020,0,17
Turkmenistan,TKM,19/03/2020,0,18
Turkmenistan,TKM,20/03/2020,0,19
Turkmenistan,TKM,21/03/2020,0,20
Turkmenistan,TKM,22/03/2020,0,21
Turkmenistan,TKM,23/03/2020,0,22
Turkmenistan,TKM,24/03/2020,0,23
Turkmenistan,TKM,25/03/2020,0,24
Turkmenistan,TKM,26/03/2020,0,25
Turkmenistan,TKM,27/03/2020,0,26
Turkmenistan,TKM,28/03/2020,0,27
Turkmenistan,TKM,29/03/2020,0,28
Turkmenistan,TKM,30/03/2020,0,29
Turkmenistan,TKM,31/03/2020,0,30
Uganda,UGA,01/03/2020,0,0
Uganda,UGA,02/03/2020,0,1
Uganda,UGA,03/03/2020,0,2
Uganda,UGA,04/03/2020,0,3
Uganda,UGA,05/03/2020,0,4
Uganda,UGA,06/03/2020,0,5
Uganda,UGA,07/03/2020,0,6
Uganda,UGA,08/03/2020,0,7
Uganda,UGA,09/03/2020,0,8
Uganda,UGA,10/03/2020,0,9
Uganda,UGA,11/03/2020,0,10
Uganda,UGA,12/03/2020,0,11
Uganda,UGA,13/03/2020,0,12
Uganda,UGA,14/03/2020,0,13
Uganda,UGA,15/03/2020,0,14
Uganda,UGA,16/03/2020,0,15
Uganda,UGA,17/03/2020,0,16
Uganda,UGA,18/03/2020,0,17
Uganda,UGA,19/03/2020,0,18
Uganda,UGA,20/03/2020,1,19
Uganda,UGA,21/03/2020,1,20
Uganda,UGA,22/03/2020,1,21
Uganda,UGA,23/03/2020,1,22
Uganda,UGA,24/03/2020,1,23
Uganda,UGA,25/03/2020,1,24
Uganda,UGA,26/03/2020,1,25
Uganda,UGA,27/03/2020,1,26
Uganda,UGA,28/03/2020,1,27
Uganda,UGA,29/03/2020,1,28
Uganda,UGA,30/03/2020,1,29
Uganda,UGA,31/03/2020,1,30
Ukraine,UKR,01/03/2020,0,0
Ukraine,UKR,02/03/2020,0,1
Ukraine,UKR,03/03/2020,0,2
Ukraine,UKR,04/03/2020,0,3
Ukraine,UKR,05/03/2020,0,4
Ukraine,UKR,06/03/2020,0,5
Ukraine,UKR,07/03/2020,0,6
Ukraine,UKR,08/03/2020,0,7
Ukraine,UKR,09/03/2020,0,8
Ukraine,UKR,10/03/2020,0,9
Ukraine,UKR,11/03/2020,0,10
Ukraine,UKR,12/03/2020,1,11
Ukraine,UKR,13/03/2020,1,12
Ukraine,UKR,14/03/2020,1,13
Ukraine,UKR,15/03/2020,1,14
Ukraine,UKR,16/03/2020,1,15
Ukraine,UKR,17/03/2020,1,16
Ukraine,UKR,18/03/2020,1,17
